Código UNEP-WCMC (World Conservation Monitoring Centre),codCnuc,Nome do Órgão Gestor,nomeUC,Esfera Administrativa,Categoria de Manejo,Categoria IUCN (União Internacional para a Conservação da Natureza e dos Recursos Naturais),Municípios Abrangidos,Em conformidade com o SNUC,Estados Abrangidos,nome,anoCriacao,sigla,areaHa,perimetroM,atoLegal,esferaAdmin,siglaGrupo,UF,municipios,biomaIbge,biomaCrl,coordRegional,unidOrg,codCnucOld,linkOld,nomeUCOld,siglaNomeUCOld,siglaUCOld,nomeClasseOld,grupoOld,anoCriacaoOld,atoLegalOld,"DS_HISTO10,C,254Old",nomeCoordenacaoOld
 ,0000.00.1415 ,Instituto Chico Mendes de Conservação da Biodiversidade ,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ITACIRA ,Federal ,Reserva Particular do Patrimônio Natural ,Category IV ,Itapebi (BA) ,Sim ,BA ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,0000.00.1416 ,Instituto Chico Mendes de Conservação da Biodiversidade ,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA ÁGUA BRANCA ,Federal ,Reserva Particular do Patrimônio Natural ,Category IV ,Valença (BA) ,Sim ,BA ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,0000.00.1417 ,Instituto Chico Mendes de Conservação da Biodiversidade ,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTÂNCIA MANACÁ ,Federal ,Reserva Particular do Patrimônio Natural ,Category IV ,Ibicaraí (BA) ,Sim ,BA ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,0000.00.1418 ,Instituto Chico Mendes de Conservação da Biodiversidade ,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA COQUEIROS ,Federal ,Reserva Particular do Patrimônio Natural ,Category IV ,Simões Filho (BA) ,Sim ,BA ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,0000.00.1419 ,Instituto Chico Mendes de Conservação da Biodiversidade ,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ECOPARQUE DE UNA ,Federal ,Reserva Particular do Patrimônio Natural ,Category IV ,Una (BA) ,Sim ,BA ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,0000.00.1420 ,Instituto Chico Mendes de Conservação da Biodiversidade ,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL DAS DUNAS ,Federal ,Reserva Particular do Patrimônio Natural ,Category IV ,Camaçari (BA) ,Sim ,BA ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,0000.00.1421 ,Instituto Chico Mendes de Conservação da Biodiversidade ,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ADÍLIA PARAGUASSU BATISTA ,Federal ,Reserva Particular do Patrimônio Natural ,Category IV ,Mucugê (BA) ,Sim ,BA ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,0000.00.1422 ,Instituto Chico Mendes de Conservação da Biodiversidade ,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CÓRREGO DOS BOIS ,Federal ,Reserva Particular do Patrimônio Natural ,Category IV ,Palmeiras (BA) ,Sim ,BA ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,0000.00.1425 ,Instituto Chico Mendes de Conservação da Biodiversidade ,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA ARARAUNA ,Federal ,Reserva Particular do Patrimônio Natural ,Category IV ,Una (BA) ,Sim ,BA ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,0000.00.1426 ,Instituto Chico Mendes de Conservação da Biodiversidade ,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL LAGOA DO PEIXE ,Federal ,Reserva Particular do Patrimônio Natural ,Category IV ,Caravelas (BA) ,Sim ,BA ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,0000.00.1427 ,Instituto Chico Mendes de Conservação da Biodiversidade ,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL JUERANA ,Federal ,Reserva Particular do Patrimônio Natural ,Category IV ,Maraú (BA) ,Sim ,BA ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,0000.00.1428 ,Instituto Chico Mendes de Conservação da Biodiversidade ,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA PARAÍSO ,Federal ,Reserva Particular do Patrimônio Natural ,Category IV ,Uruçuca (BA) ,Sim ,BA ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,0000.00.1429 ,Instituto Chico Mendes de Conservação da Biodiversidade ,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA SÃO JOÃO ,Federal ,Reserva Particular do Patrimônio Natural ,Category IV ,Ilhéus (BA) ,Sim ,BA ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,0000.00.1430 ,Instituto Chico Mendes de Conservação da Biodiversidade ,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PEDRA DO SABIÁ ,Federal ,Reserva Particular do Patrimônio Natural ,Category IV ,Itacaré (BA) ,Sim ,BA ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,0000.00.1431 ,Instituto Chico Mendes de Conservação da Biodiversidade ,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CARROULA ,Federal ,Reserva Particular do Patrimônio Natural ,Category IV ,Prado (BA) ,Sim ,BA ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,0000.00.1432 ,Instituto Chico Mendes de Conservação da Biodiversidade ,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL AGDA ,Federal ,Reserva Particular do Patrimônio Natural ,Category IV ,Pojuca (BA) ,Sim ,BA ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,0000.00.1433 ,Instituto Chico Mendes de Conservação da Biodiversidade ,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MÃE DA MATA ,Federal ,Reserva Particular do Patrimônio Natural ,Category IV ,Ilhéus (BA) ,Sim ,BA ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,0000.00.1434 ,Instituto Chico Mendes de Conservação da Biodiversidade ,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA ARTE VERDE ,Federal ,Reserva Particular do Patrimônio Natural ,Category IV ,Ilhéus (BA) ,Sim ,BA ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,0000.00.1435 ,Instituto Chico Mendes de Conservação da Biodiversidade ,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL DA MATA ATLÂNTICA DA MANONA ,Federal ,Reserva Particular do Patrimônio Natural ,Category IV ,Porto Seguro (BA) ,Sim ,BA ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,0000.00.1437 ,Instituto Chico Mendes de Conservação da Biodiversidade ,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA KAYBÍ ,Federal ,Reserva Particular do Patrimônio Natural ,Category IV ,Ubaíra (BA) ,Sim ,BA ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,0000.00.1438 ,Instituto Chico Mendes de Conservação da Biodiversidade ,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA SOSSEGO ,Federal ,Reserva Particular do Patrimônio Natural ,Category IV ,Uruçuca (BA) ,Sim ,BA ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,0000.00.1439 ,Instituto Chico Mendes de Conservação da Biodiversidade ,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RIO DOS MONOS ,Federal ,Reserva Particular do Patrimônio Natural ,Category IV ,Barra do Choça (BA) ,Sim ,BA ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,0000.00.1440 ,Instituto Chico Mendes de Conservação da Biodiversidade ,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SERINGAL TRIUNFO ,Federal ,Reserva Particular do Patrimônio Natural ,Category IV ,Ferreira Gomes (AP) ,Sim ,AP ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,0000.00.1441 ,Instituto Chico Mendes de Conservação da Biodiversidade ,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RETIRO PARAÍSO ,Federal ,Reserva Particular do Patrimônio Natural ,Category IV ,Macapá (AP) ,Sim ,AP ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,0000.00.1442 ,Instituto Chico Mendes de Conservação da Biodiversidade ,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RETIRO BOA ESPERANÇA ,Federal ,Reserva Particular do Patrimônio Natural ,Category IV ,Porto Grande (AP) ,Sim ,AP ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,0000.00.1443 ,Instituto Chico Mendes de Conservação da Biodiversidade ,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL LOTE URBANO ,Federal ,Reserva Particular do Patrimônio Natural ,Category IV ,Santana (AP) ,Sim ,AP ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,0000.00.1444 ,Instituto Chico Mendes de Conservação da Biodiversidade ,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ALDEIA EKINOX ,Federal ,Reserva Particular do Patrimônio Natural ,Category IV ,Macapá (AP) ,Sim ,AP ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,0000.00.1445 ,Instituto Chico Mendes de Conservação da Biodiversidade ,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ADÃO E EVA ,Federal ,Reserva Particular do Patrimônio Natural ,Category IV ,Presidente Figueiredo (AM) ,Sim ,AM ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,0000.00.1446 ,Instituto Chico Mendes de Conservação da Biodiversidade ,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTÂNCIA RIVAS ,Federal ,Reserva Particular do Patrimônio Natural ,Category IV ,Presidente Figueiredo (AM) ,Sim ,AM ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,0000.00.1447 ,Instituto Chico Mendes de Conservação da Biodiversidade ,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA BETEL ,Federal ,Reserva Particular do Patrimônio Natural ,Category IV ,Presidente Figueiredo (AM) ,Sim ,AM ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,0000.00.1448 ,Instituto Chico Mendes de Conservação da Biodiversidade ,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÍTIO BELA VISTA ,Federal ,Reserva Particular do Patrimônio Natural ,Category IV ,Presidente Figueiredo (AM) ,Sim ,AM ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,0000.00.1449 ,Instituto Chico Mendes de Conservação da Biodiversidade ,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SANTUÁRIO ,Federal ,Reserva Particular do Patrimônio Natural ,Category IV ,Presidente Figueiredo (AM) ,Sim ,AM ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,0000.00.1450 ,Instituto Chico Mendes de Conservação da Biodiversidade ,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL NAZARÉ DAS LAJES E LAJES ,Federal ,Reserva Particular do Patrimônio Natural ,Category IV ,Manaus (AM) ,Sim ,AM ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,0000.00.1451 ,Instituto Chico Mendes de Conservação da Biodiversidade ,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÍTIO MORADA DO SOL ,Federal ,Reserva Particular do Patrimônio Natural ,Category IV ,Presidente Figueiredo (AM) ,Sim ,AM ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,0000.00.1452 ,Instituto Chico Mendes de Conservação da Biodiversidade ,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BELA VISTA - TO ,Federal ,Reserva Particular do Patrimônio Natural ,Category IV ,Palmas (TO) ,Sim ,TO ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,0000.00.1453 ,Instituto Chico Mendes de Conservação da Biodiversidade ,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA DOS QUATRO ELEMENTOS ,Federal ,Reserva Particular do Patrimônio Natural ,Category IV ,Presidente Figueiredo (AM) ,Sim ,AM ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,0000.00.1454 ,Instituto Chico Mendes de Conservação da Biodiversidade ,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA DOS ARQUEIROS ,Federal ,Reserva Particular do Patrimônio Natural ,Category IV ,Presidente Figueiredo (AM) ,Sim ,AM ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,0000.00.1455 ,Instituto Chico Mendes de Conservação da Biodiversidade ,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA SOL NASCENTE ,Federal ,Reserva Particular do Patrimônio Natural ,Category IV ,Presidente Figueiredo (AM) ,Sim ,AM ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,0000.00.1456 ,Instituto Chico Mendes de Conservação da Biodiversidade ,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL LAÇO DE AMOR ,Federal ,Reserva Particular do Patrimônio Natural ,Category IV ,Manaus (AM) ,Sim ,AM ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,0000.00.1457 ,Instituto Chico Mendes de Conservação da Biodiversidade ,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MORADA DO SOL E DA LUA ,Federal ,Reserva Particular do Patrimônio Natural ,Category IV ,Presidente Figueiredo (AM) ,Sim ,AM ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,0000.00.1459 ,Instituto Chico Mendes de Conservação da Biodiversidade ,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL VERA CRUZ ,Federal ,Reserva Particular do Patrimônio Natural ,Category IV ,Chã Preta (AL) ,Sim ,AL ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,0000.00.1460 ,Instituto Chico Mendes de Conservação da Biodiversidade ,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA SANTA TEREZA ,Federal ,Reserva Particular do Patrimônio Natural ,Category IV ,Atalaia (AL) ,Sim ,AL ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,0000.00.1461 ,Instituto Chico Mendes de Conservação da Biodiversidade ,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL LULA LOBO I ,Federal ,Reserva Particular do Patrimônio Natural ,Category IV ,Coruripe (AL) ,Sim ,AL ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,0000.00.1462 ,Instituto Chico Mendes de Conservação da Biodiversidade ,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA SÃO PEDRO ,Federal ,Reserva Particular do Patrimônio Natural ,Category IV ,Pilar (AL) ,Sim ,AL ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,0000.00.1463 ,Instituto Chico Mendes de Conservação da Biodiversidade ,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA GULANDIM ,Federal ,Reserva Particular do Patrimônio Natural ,Category IV ,Teotônio Vilela (AL) ,Sim ,AL ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,0000.00.1464 ,Instituto Chico Mendes de Conservação da Biodiversidade ,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA ROSA DO SOL ,Federal ,Reserva Particular do Patrimônio Natural ,Category IV ,Barra de São Miguel (AL) ,Sim ,AL ,,,,,,,,,,,,,,,,,,,,,,,,,
 ,0000.00.1465 ,Instituto Chico Mendes de Conservação da Biodiversidade ,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SANTUÁRIO ECOLÓGICO AMAZÔNIA VIVA ,Federal ,Reserva Particular do Patrimônio Natural ,Category IV ,Rio Branco (AC) ,Sim ,AC ,,,,,,,,,,,,,,,,,,,,,,,,,
31774,0000.00.1517 ,Instituto Chico Mendes de Conservação da Biodiversidade ,RESERVA EXTRATIVISTA ALTO JURUÁ ,Federal ,Reserva Extrativista ,Category VI ,"Jordão (AC), Marechal Thaumaturgo (AC), Porto Walter (AC), Tarauacá (AC) ",Sim ,AC ,RESERVA EXTRATIVISTA DO ALTO JURUÁ,1990,RESEX,537949.359302558,451057.7755,"DEC 98.863, de 23/01/1990",Federal,US,AC,"Marechal Thaumaturgo, Jordão, Porto Walter, Tarauacá.",AMAZÔNIA,AMAZÔNIA,CR1 Porto Velho/RO,617,1517,<a href=http://www.icmbio.gov.br/portal/unidadesdeconservacao/biomas-brasileiros/amazonia/unidades-de-conservacao-amazonia/2776-resex-alto-jurua target=_blank>Clique aqui para mais informações no Portal</a>,Reserva Extrativista Alto Juruá,RESEX Alto Juruá,RESEX,Reserva Extrativista,US,1990,"DEC 98.863, de 23/01/1990","DEC 98.863 de 23/01/1990, criação",Porto Velho/RO (CR1)
31776,0000.00.1518 ,Instituto Chico Mendes de Conservação da Biodiversidade ,RESERVA EXTRATIVISTA RIO CAJARI ,Federal ,Reserva Extrativista ,Category VI ,"Mazagão (AP), Laranjal do Jari (AP), Vitória do Jari (AP) ",Sim ,AP ,RESERVA EXTRATIVISTA DO RIO CAJARI,1990,RESEX,532404.510529092,366856.5983,"DEC 99.145, de 12/03/1990",Federal,US,AP,"Mazagão, Laranjal do Jari, Vitória do Jari.",AMAZÔNIA,AMAZÔNIA,CR4 Belém/PA,664,1518,<a href=http://www.icmbio.gov.br/portal/unidadesdeconservacao/biomas-brasileiros/amazonia/unidades-de-conservacao-amazonia/2038-resex-rio-cajari target=_blank>Clique aqui para mais informações no Portal</a>,Reserva Extrativista Rio Cajari,RESEX Rio Cajari,RESEX,Reserva Extrativista,US,1990,"DEC 99.145, de 12/03/1990","DEC 99.145 de 12/03/1990, criação",Belém/PA (CR4)
 ,0000.00.1519 ,Instituto Chico Mendes de Conservação da Biodiversidade ,RESERVA EXTRATIVISTA DO CIRIÁCO ,Federal ,Reserva Extrativista ,Category VI ,"Imperatriz (MA), Cidelândia (MA) ",Sim ,MA ,RESERVA EXTRATIVISTA DO CIRIACO,1992,RESEX,8106.63064531385,53882.1018,"DEC S/N, de 17/06/2010",Federal,US,MA,"Cidelândia, Imperatriz.",AMAZÔNIA,AMAZÔNIA,CR4 Belém/PA,727,1519,<a href=http://www.icmbio.gov.br/portal/unidadesdeconservacao/biomas-brasileiros/amazonia/unidades-de-conservacao-amazonia/2017-resex-extrativista-de-ciriaco target=_blank>Clique aqui para mais informações no Portal</a>,Reserva Extrativista Ciriáco,RESEX Ciriáco,RESEX,Reserva Extrativista,US,1992,"DEC S/N, de 17/06/2010","Dec s/nº de 27 de setembro de 2001,  Dec s/nº de 17 de junho de 2010 e Dec s/nº de 17 de junho de 2010",Belém/PA (CR4)
 ,0000.00.1520 ,Instituto Chico Mendes de Conservação da Biodiversidade ,RESERVA EXTRATIVISTA QUILOMBO DO FRECHAL ,Federal ,Reserva Extrativista ,Category VI ,Mirinzal (MA) ,Sim ,MA ,RESERVA EXTRATIVISTA DO QUILOMBO FLEXAL,1992,RESEX,9338.45123677649,45292.6636,"DEC 536, de 20/05/1992",Federal,US,MA,Mirinzal.,AMAZÔNIA,AMAZÔNIA,CR4 Belém/PA,730,1520,<a href=http://www.icmbio.gov.br/portal/unidadesdeconservacao/biomas-brasileiros/amazonia/unidades-de-conservacao-amazonia/2005-resex-quilombo-do-frexal target=_blank>Clique aqui para mais informações no Portal</a>,Reserva Extrativista Quilombo do Frexal,RESEX Quilombo do Frexal,RESEX,Reserva Extrativista,US,1992,"DEC 536, de 20/05/1992","DEC 536 de 20/05/1992, criação",Belém/PA (CR4)
 ,0000.00.1521 ,Instituto Chico Mendes de Conservação da Biodiversidade ,ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL ,Federal ,Área de Proteção Ambiental ,Category V ,Aparecida (SP) ,Sim ,SP ,ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO PARAÍBA DO SUL,1982,APA,292599.924245097,1073712.9582,DEC  87.561 de 13/09/1982,Federal,US,MG/RJ/SP,"Silveiras, Taubaté, Ubatuba, Parati, Areias, Arujá, Bananal, Cachoeira Paulista, Cunha, Guarulhos, Igaratá, Jacareí, Jambeiro, Lorena, Monteiro Lobato, Natividade da Serra, Nazaré Paulista, Paraibuna, Pindamonhangaba, Redenção da Serra, Salesópol",MATA ATLÂNTICA,MATA ATLÂNTICA,CR8 Rio de Janeiro/RJ,903,1521,<a href=http://www.icmbio.gov.br/portal/unidadesdeconservacao/biomas-brasileiros/mata-atlantica/unidades-de-conservacao-mata-atlantica/2170-apa-mananciais-do-rio-paraiba-do-sul target=_blank>Clique aqui para mais informações no Portal</a>,Área de Proteção Ambiental Bacia do Rio Paraíba do Sul,APA Bacia do Rio Paraíba do Sul,APA,Área de Proteção Ambiental,US,1982,DEC  87.561 de 13/09/1982,"DEC 87.561 de 13/09/1982, criação",Rio de Janeiro/RJ (CR8)
 ,0000.00.1563 ,Instituto Chico Mendes de Conservação da Biodiversidade ,RESERVA EXTRATIVISTA ACAú-GOIANA ,Federal ,Reserva Extrativista ,Category VI ,"Caaporã (PB), Pitimbu (PB), Goiana (PE) ",Sim ,"PB, PE ",RESERVA EXTRATIVISTA ACAÚ-GOIANA,2007,RESEX,6676.79393815891,87667.7354,"DEC S/N, de 26/09/2007",Federal,US,PB/PE,"Goiana, Caaporã, Pitimbu.",MATA ATLÂNTICA,MATA ATLÂNTICA,CR6 Cabedelo/PB,804,1563,<a href=http://www.icmbio.gov.br/portal/unidadesdeconservacao/biomas-brasileiros/marinho/unidades-de-conservacao-marinho/2280-resex-acau-goiana target=_blank>Clique aqui para mais informações no Portal</a>,Reserva Extrativista Acaú-Goiana,RESEX Acaú-Goiana,RESEX,Reserva Extrativista,US,2007,"DEC S/N, de 26/09/2007","DEC/SN 26/09/2007, criação",Cabedelo/PB (CR6)
 ,0000.00.1564 ,Instituto Chico Mendes de Conservação da Biodiversidade ,RESERVA EXTRATIVISTA CHAPADA LIMPA ,Federal ,Reserva Extrativista ,Category VI ,Chapadinha (MA) ,Sim ,MA ,RESERVA EXTRATIVISTA CHAPADA LIMPA,2007,RESEX,11973.2312881313,49987.3636,"DEC S/N, de 26/09/2007",Federal,US,MA,Chapadinha.,CERRADO,CERRADO,CR5 Parnaíba/PI,726,1564,<a href=http://www.icmbio.gov.br/portal/unidadesdeconservacao/biomas-brasileiros/cerrado/unidades-de-conservacao-cerrado/2103-resex-chapada-limpa target=_blank>Clique aqui para mais informações no Portal</a>,Reserva Extrativista Chapada Limpa,RESEX Chapada Limpa,RESEX,Reserva Extrativista,US,2007,"DEC S/N, de 26/09/2007","DEC/SN 26/09/2007, criação",Parnaíba/PI (CR5)
 ,0000.00.1605 ,Instituto Chico Mendes de Conservação da Biodiversidade ,FLORESTA NACIONAL DE NEGREIROS ,Federal ,Floresta ,Category VI ,Serrita (PE) ,Sim ,PE ,FLORESTA NACIONAL DE NEGREIROS,2007,FLONA,3004.56148012586,30673.5817,DEC S/N de 11/10/2007,Federal,US,PE,"Parnamirim, Serrita.",CAATINGA,CAATINGA,CR6 Cabedelo/PB,806,1605,<a href=http://www.icmbio.gov.br/portal/unidadesdeconservacao/biomas-brasileiros/caatinga/unidades-de-conservacao-caatinga/2125-flona-de-negreiros target=_blank>Clique aqui para mais informações no Portal</a>,Floresta Nacional de Negreiros,FLONA de Negreiros,FLONA,Floresta Nacional,US,2007,DEC S/N de 11/10/2007,"DEC/SN 11/10/2007, criação",Cabedelo/PB (CR6)
 ,0000.00.1606 ,Instituto Chico Mendes de Conservação da Biodiversidade ,RESERVA EXTRATIVISTA DO MéDIO PURúS ,Federal ,Reserva Extrativista ,Category VI ,"Lábrea (AM), Pauini (AM), Tapauá (AM) ",Sim ,AM ,RESERVA EXTRATIVISTA DO MÉDIO PURÚS,2008,RESEX,604235.969829947,1157298.6595,"DEC S/N, de 08/05/2008",Federal,US,AM,"Pauini, Lábrea, Tapauá.",AMAZÔNIA,AMAZÔNIA,CR1 Porto Velho/RO,655,1606,<a href=http://www.icmbio.gov.br/portal/unidadesdeconservacao/biomas-brasileiros/amazonia/unidades-de-conservacao-amazonia/2022-resex-do-medio-purus target=_blank>Clique aqui para mais informações no Portal</a>,Reserva Extrativista do Médio Purus,RESEX Médio Purus,RESEX,Reserva Extrativista,US,2008,"DEC S/N, de 08/05/2008","DEC/SN 08/05/2008, criação",Porto Velho/RO (CR1)
 ,0000.00.1612 ,Instituto Chico Mendes de Conservação da Biodiversidade ,FLORESTA NACIONAL DO IQUIRI ,Federal ,Floresta ,Category VI ,Lábrea (AM) ,Sim ,AM ,FLORESTA NACIONAL DO IQUIRI,2008,FLONA,1472609.77480227,1270628.0596,DEC S/N de 08/05/2008,Federal,US,AM,Lábrea.,AMAZÔNIA,AMAZÔNIA,CR1 Porto Velho/RO,635,1612,<a href=http://www.icmbio.gov.br/portal/unidadesdeconservacao/biomas-brasileiros/amazonia/unidades-de-conservacao-amazonia/1954-flona-do-iquiri target=_blank>Clique aqui para mais informações no Portal</a>,Floresta Nacional do Iquiri,FLONA Iquiri,FLONA,Floresta Nacional,US,2008,DEC S/N de 08/05/2008,"DEC/SN 08/05/2008, criação",Porto Velho/RO (CR1)
 ,0000.00.1626 ,Instituto Chico Mendes de Conservação da Biodiversidade ,PARQUE NACIONAL NASCENTES DO LAGO JARI ,Federal ,Parque ,Category II ,"Tapauá (AM), Beruri (AM) ",Sim ,AM ,PARQUE NACIONAL NASCENTES DO LAGO JARI,2008,PARNA,812752.807237334,563767.2166,"DEC S/N, de 08/05/2008",Federal,PI,AM,"Tapauá, Beruri.",AMAZÔNIA,AMAZÔNIA,CR2 Manaus/AM,645,1626,<a href=http://www.icmbio.gov.br/portal/unidadesdeconservacao/biomas-brasileiros/amazonia/unidades-de-conservacao-amazonia/1992-parna-nascentes-do-lago-jari target=_blank>Clique aqui para mais informações no Portal</a>,Parque Nacional Nascentes do Lago Jari,PARNA Nascentes do Lago Jari,PARNA,Parque Nacional,PI,2008,"DEC S/N, de 08/05/2008","DEC/SN 08/05/2008, criação",Manaus/AM (CR2)
 ,0000.00.1628 ,Instituto Chico Mendes de Conservação da Biodiversidade ,RESERVA EXTRATIVISTA ITUXí ,Federal ,Reserva Extrativista ,Category VI ,Lábrea (AM) ,Sim ,AM ,RESERVA EXTRATIVISTA ITUXÍ,2008,RESEX,776329.639390751,637515.2025,"DEC S/N, de 05/06/2008",Federal,US,AM,Lábrea.,AMAZÔNIA,AMAZÔNIA,CR1 Porto Velho/RO,652,1628,<a href=http://www.icmbio.gov.br/portal/unidadesdeconservacao/biomas-brasileiros/amazonia/unidades-de-conservacao-amazonia/2033-resex-ituxi target=_blank>Clique aqui para mais informações no Portal</a>,Reserva Extrativista Ituxi,RESEX Ituxi,RESEX,Reserva Extrativista,US,2008,"DEC S/N, de 05/06/2008","DEC/SN 05/06/2008, criação",Porto Velho/RO (CR1)
 ,0000.00.1633 ,Instituto Chico Mendes de Conservação da Biodiversidade ,PARQUE NACIONAL MAPINGUARI ,Federal ,Parque ,Category II ,"Canutama (AM), Lábrea (AM), Porto Velho (RO) ",Sim ,"AM, RO ",PARQUE NACIONAL MAPINGUARI,2008,PARNA,1776928.59892261,1940962.8385,"DEC S/N , de 05/06/2008; LEI 12.249, de 11/06/2010; LEI 12.678, de 25/06/2012",Federal,PI,AM/RO,"Lábrea, Canutama e Porto Velho.",AMAZÔNIA,AMAZÔNIA,CR1 Porto Velho/RO,643,1633,<a href=http://www.icmbio.gov.br/portal/unidadesdeconservacao/biomas-brasileiros/amazonia/unidades-de-conservacao-amazonia/1989-parna-mapinguari target=_blank>Clique aqui para mais informações no Portal</a>,Parque Nacional Mapinguari,PARNA Mapinguari,PARNA,Parque Nacional,PI,2008,"DEC S/N , de 05/06/2008; LEI 12.249, de 11/06/2010; LEI 12.678, de 25/06/2012","Dec s/nº de 05 de junho de 2008, Lei n° 12249 de 11 de junho de 2010 e Lei n° 12.678 de 25 de junho de 2012",Porto Velho/RO (CR1)
